ID,Anchor
HEL_CA4685AA_AS,R
HEL_CA4687AA_AS,R
HEL_CA4688AA_AS,R
HEL_CA4691AA_AS,R
HEL_CA4693AA_AS,R
HEL_CA4694AA_AS,R
HEL_CA4695AA_AS,R
HEL_CA4696AA_AS,R
HEL_CA4697AA_AS,R
HEL_CA4698AA_AS,R
HEL_CA4699AA_AS,R
HEL_CA4700AA_AS,R
HEL_CA4702AA_AS,R
HEL_CA4703AA_AS,R
HEL_CA4704AA_AS,R
HEL_CA4705AA_AS,R
HEL_CA4706AA_AS,R
HEL_CA4707AA_AS,R
HEL_CA4708AA_AS,R
HEL_CA4709AA_AS,R
HEL_CA4710AA_AS,R
HEL_CA4711AA_AS,R
HEL_CA4712AA_AS,R
HEL_CA4713AA_AS,R
HEL_CA4715AA_AS,R
HEL_CA4716AA_AS,R
HEL_CA4717AA_AS,R
HEL_CA4718AA_AS,R
HEL_CA4720AA_AS,R
HEL_CA5145AA_AS,R
HEL_CA5165AA_AS,R
HEL_CA5292AA_AS,R
HEL_CA5298AA_AS,R
HEL_CA5301AA_AS,R
HEL_CA5313AA_AS,R
HEL_CA5315AA_AS,R
HEL_CA5750AA_AS,R
HEL_CA5752AA_AS,R
HEL_CA5894AA_AS,R
HEL_CA5896AA_AS,R
HEL_CA5900AA_AS,R
HEL_CA5994AA_AS,R
HEL_CA5999AA_AS,R
HEL_CA6002AA_AS,R
HEL_CA6008AA_AS,R
HEL_CA6009AA_AS,R
HEL_CA6010AA_AS,R
HEL_CA6019AA_AS,R
HEL_CA6020AA_AS,R
HEL_CA6021AA_AS,R
HEL_CA6022AA_AS,R
HEL_CA6027AA_AS,R
HEL_CA6028AA_AS,R
HEL_CA6035AA_AS,R
HEL_CA6037AA_AS,R
HEL_CA6042AA_AS,R
HEL_CA6046AA_AS,R
HEL_CA6048AA_AS,R
HEL_CA6050AA_AS,R
HEL_CA6051AA_AS,R
HEL_CA6052AA_AS,R
HEL_CA6068AA_AS,R
HEL_CA6225AA_AS,R
HEL_CA6282AA_AS,R
HEL_CA6287AA_AS,R
HEL_CA6307AA_AS,R
HEL_CA6332AA_AS,R
HEL_CA6426AA_AS,R
HEL_CA6427AA_AS,R
HEL_CA6430AA_AS,R
HEL_CA6435AA_AS,R
HEL_CA6437AA_AS,R
HEL_CA6448AA_AS,R
HEL_CA6449AA_AS,R
HEL_CA6450AA_AS,R
HEL_CA6716AA_AS,R
HEL_CA6722AA_AS,R
HEL_CA6723AA_AS,R
HEL_CA6729AA_AS,R
HEL_CA6734AA_AS,R
HEL_CA6736AA_AS,R
HEL_CA6738AA_AS,R
HEL_CA6739AA_AS,R
HEL_CA6743AA_AS,R
HEL_CA6744AA_AS,R
HEL_CA6746AA_AS,R
HEL_CA6748AA_AS,R
HEL_CA6749AA_AS,R
HEL_CA6765AA_AS,R
HEL_CA6767AA_AS,R
HEL_CA6773AA_AS,R
HEL_CA6774AA_AS,R
HEL_CA6779AA_AS,R
HEL_CA6780AA_AS,R
HEL_CA6784AA_AS,R
HEL_CA6785AA_AS,R
HEL_CA6786AA_AS,R
HEL_CA6797AA_AS,R
HEL_CA6803AA_AS,R
HEL_CA6806AA_AS,R
HEL_CA6810AA_AS,R
HEL_CA6811AA_AS,R
HEL_CA6827AA_AS,R
HEL_CA6829AA_AS,R
HEL_CA6830AA_AS,R
CB17,R
CB26,R
CB31,R
CB35,R
CB56,R
CB65,R
GCA_000521245.1,R
GCA_009689605.1,R
GCA_009689615.1,R
GCA_009689635.1,R
GCA_009689685.1,R
GCA_009689705.1,R
GCA_009689745.1,R
GCA_009689755.1,R
GCA_009689765.1,R
GCA_009689815.1,R
GCA_009689835.1,R
GCA_009689865.1,R
GCA_009689875.1,R
GCA_009689885.1,R
GCA_009689945.1,R
GCA_009689965.1,R
GCA_009689995.1,R
GCA_009690065.1,R
GCA_009690075.1,R
GCA_009690105.1,R
GCA_009690125.1,R
GCA_009690135.1,R
GCA_009690145.1,R
GCA_009690205.1,R
GCA_009690235.1,R
GCA_009690255.1,R
GCA_009690305.1,R
GCA_009690355.1,R
GCA_009690405.1,R
GCA_009690425.1,R
GCA_013427625.1,R
GCA_013427655.1,R
GCA_013427675.1,R
GCA_013428315.1,R
GCA_013428595.1,R
GCA_013430555.1,R
GCA_013431075.1,R
GCA_013431425.1,R
GCA_018119615.1,R
GCA_018119855.1,R
GCA_018119895.1,R
GCA_018120015.1,R
GCA_018120095.1,R
GCA_018120115.1,R
GCA_018120215.1,R
GCA_018120295.1,R
GCA_018120535.1,R
GCA_018120675.1,R
GCA_018120695.1,R
GCA_018120745.1,R
GCA_018120975.1,R
GCA_018121015.1,R
GCA_018121025.1,R
GCA_018121275.1,R
GCA_018121355.1,R
GCA_018121385.1,R
GCA_018121495.1,R
GCA_018121655.1,R
GCA_018121715.1,R
GCA_018121875.1,R
GCA_018122095.1,R
GCA_018122275.1,R
GCA_018327945.1,R
GCA_018328085.1,R
GCA_018328205.1,R
HEL_CA3131AA_AS,R
T133,R
T137,R
T167,R
T209,R
Yangon222,R
CHL15,R
CHL18,R
CHL28,R
CHL30,R
CHL40,R
CHL45,R
CHL53,R
CHL57,R
CHL61,R
CHL62,R
CHL66,R
CHL69,R
CHL71,R
HEL_CA0103AA_AS,R
HEL_AA0250AA_AS,R
HEL_AA0252AA_AS,R
HEL_AA0255AA_AS,R
HEL_AA0256AA_AS,R
HEL_AA2001AA_AS,R
HEL_AA5898AA_AS,R
HEL_AA5899AA_AS,R
HEL_BA5295AA_AS,R
HEL_BA9903AA_AS,R
HEL_BA9904AA_AS,R
HEL_BA9906AA_AS,R
HEL_BA9908AA_AS,R
HEL_BA9909AA_AS,R
HEL_BA9910AA_AS,R
HEL_BA9911AA_AS,R
HEL_BA9912AA_AS,R
HEL_BA9914AA_AS,R
HEL_BA9915AA_AS,R
HEL_BA9917AA_AS,R
HEL_BA9918AA_AS,R
HEL_BA9919AA_AS,R
HEL_BA9921AA_AS,R
HEL_BA9922AA_AS,R
HEL_BA9923AA_AS,R
HEL_BA9927AA_AS,R
HEL_BA9929AA_AS,R
HEL_BA9931AA_AS,R
HEL_BA9932AA_AS,R
HEL_BA9933AA_AS,R
HEL_BA9934AA_AS,R
HEL_BA9936AA_AS,R
HEL_BA9937AA_AS,R
HEL_BA9941AA_AS,R
HEL_BA9942AA_AS,R
HEL_BA9946AA_AS,R
HEL_BA9949AA_AS,R
HEL_BA9950AA_AS,R
HEL_BA9954AA_AS,R
HEL_BA9955AA_AS,R
HEL_BA9956AA_AS,R
HEL_BA9957AA_AS,R
HEL_BA9958AA_AS,R
HEL_BA9960AA_AS,R
HEL_BA9963AA_AS,R
HEL_BA9964AA_AS,R
HEL_BA9966AA_AS,R
HEL_BA9967AA_AS,R
HEL_BA9968AA_AS,R
HEL_BA9969AA_AS,R
HEL_BA9971AA_AS,R
HEL_BA9972AA_AS,R
HEL_BA9973AA_AS,R
HEL_BA9974AA_AS,R
HEL_BA9975AA_AS,R
HEL_BA9976AA_AS,R
HEL_BA9977AA_AS,R
HEL_BA9979AA_AS,R
HEL_BA9980AA_AS,R
HEL_BA9981AA_AS,R
HEL_BA9982AA_AS,R
HEL_BA9983AA_AS,R
HEL_BA9984AA_AS,R
HEL_BA9985AA_AS,R
HEL_BA9986AA_AS,R
HEL_BA9988AA_AS,R
HEL_BA9989AA_AS,R
HEL_BA9993AA_AS,R
HEL_BA9997AA_AS,R
HEL_CA0000AA_AS,R
HEL_CA0001AA_AS,R
HEL_CA0002AA_AS,R
HEL_CA0004AA_AS,R
HEL_CA0007AA_AS,R
HEL_CA0076AA_AS,R
HEL_CA0093AA_AS,R
HEL_CA0096AA_AS,R
HEL_CA0098AA_AS,R
HEL_CA0101AA_AS,R
HEL_CA0109AA_AS,R
HEL_CA0112AA_AS,R
HEL_CA0114AA_AS,R
HEL_CA0115AA_AS,R
HEL_CA0119AA_AS,R
HEL_CA0120AA_AS,R
HEL_CA0122AA_AS,R
HEL_CA0199AA_AS,R
HEL_CA0242AA_AS,R
HEL_CA0246AA_AS,R
HEL_CA0326AA_AS,R
HEL_CA0333AA_AS,R
HEL_CA0372AA_AS,R
HEL_CA0377AA_AS,R
HEL_CA0378AA_AS,R
HEL_CA6380AA_AS,R
GCA_013427355.1,R
GCA_013427455.1,R
GCA_013427755.1,R
GCA_013428105.1,R
GCA_013428165.1,R
GCA_013428215.1,R
GCA_013428325.1,R
GCA_013428345.1,R
GCA_013428365.1,R
GCA_013428455.1,R
GCA_013428655.1,R
GCA_013428735.1,R
GCA_013428795.1,R
GCA_013428885.1,R
GCA_013428945.1,R
GCA_013428975.1,R
GCA_013429025.1,R
GCA_013429075.1,R
GCA_013429115.1,R
GCA_013429195.1,R
GCA_013429245.1,R
GCA_013429375.1,R
GCA_013429515.1,R
GCA_013429575.1,R
GCA_013429615.1,R
GCA_013429675.1,R
GCA_013429715.1,R
GCA_013429755.1,R
GCA_013429805.1,R
GCA_013429815.1,R
GCA_013429995.1,R
GCA_013430035.1,R
GCA_013430265.1,R
GCA_013430345.1,R
GCA_013430365.1,R
GCA_013430705.1,R
GCA_013430775.1,R
GCA_013430855.1,R
GCA_013430955.1,R
GCA_013431035.1,R
GCA_013431045.1,R
GCA_013431185.1,R
GCA_013431415.1,R
GCA_013431785.1,R
GCA_013432035.1,R
HEL_CA0079AA_AS,R
GCA_013430445.1,R
HEL_AA0167AA_AS,R
HEL_AA0241AA_AS,R
HEL_AA0253AA_AS,R
HEL_AA0331AA_AS,R
HEL_AA0335AA_AS,R
HEL_AA2004AA_AS,R
HEL_AA4455AA_AS,R
HEL_AA5727AA_AS,R
HEL_BA4184AA_AS,R
HEL_BA4773AA_AS,R
HEL_BA4998AA_AS,R
HEL_BA5447AA_AS,R
HEL_BA5451AA_AS,R
HEL_BA5577AA_AS,R
HEL_BA5776AA_AS,R
HEL_BA8906AA_AS,R
HEL_BA9247AA_AS,R
HEL_BA9901AA_AS,R
HEL_BA9920AA_AS,R
HEL_BA9925AA_AS,R
HEL_BA9926AA_AS,R
HEL_BA9939AA_AS,R
HEL_BA9947AA_AS,R
HEL_BA9959AA_AS,R
HEL_BA9961AA_AS,R
HEL_BA9991AA_AS,R
HEL_BA9994AA_AS,R
HEL_CA0085AA_AS,R
HEL_CA0110AA_AS,R
HEL_CA0118AA_AS,R
HEL_CA0160AA_AS,R
HEL_CA0163AA_AS,R
HEL_CA0349AA_AS,R
HEL_CA0374AA_AS,R
HEL_CA0380AA_AS,R
HEL_CA0489AA_AS,R
HEL_CA0598AA_AS,R
HEL_CA0610AA_AS,R
HEL_CA0613AA_AS,R
HEL_CA3263AA_AS,R
HEL_CA3668AA_AS,R
HEL_CA3705AA_AS,R
HEL_CA3785AA_AS,R
HEL_CA3902AA_AS,R
HEL_CA4004AA_AS,R
HEL_CA4180AA_AS,R
HEL_CA4259AA_AS,R
HEL_CA4511AA_AS,R
HEL_CA4619AA_AS,R
HEL_CA4628AA_AS,R
HEL_CA4636AA_AS,R
HEL_CA4643AA_AS,R
HEL_CA4935AA_AS,R
HEL_CA4945AA_AS,R
HEL_CA5095AA_AS,R
HEL_CA5107AA_AS,R
HEL_CA5109AA_AS,R
HEL_CA5144AA_AS,R
HEL_CA5163AA_AS,R
HEL_CA5273AA_AS,R
HEL_CA5285AA_AS,R
HEL_CA5287AA_AS,R
HEL_CA5296AA_AS,R
HEL_CA5307AA_AS,R
HEL_CA5318AA_AS,R
HEL_CA5469AA_AS,R
HEL_CA5483AA_AS,R
HEL_CA5487AA_AS,R
HEL_CA5656AA_AS,R
HEL_CA5658AA_AS,R
HEL_CA5664AA_AS,R
HEL_CA5671AA_AS,R
HEL_CA5675AA_AS,R
HEL_CA5681AA_AS,R
HEL_CA5695AA_AS,R
HEL_CA5756AA_AS,R
HEL_CA5760AA_AS,R
HEL_CA5863AA_AS,R
HEL_CA5997AA_AS,R
HEL_CA6003AA_AS,R
HEL_CA6018AA_AS,R
HEL_CA6026AA_AS,R
HEL_CA6034AA_AS,R
HEL_CA6038AA_AS,R
HEL_CA6053AA_AS,R
HEL_CA6056AA_AS,R
HEL_CA6161AA_AS,R
HEL_CA6180AA_AS,R
HEL_CA6190AA_AS,R
HEL_CA6198AA_AS,R
HEL_CA6199AA_AS,R
HEL_CA6219AA_AS,R
HEL_CA6227AA_AS,R
HEL_CA6235AA_AS,R
HEL_CA6237AA_AS,R
HEL_CA6267AA_AS,R
HEL_CA6279AA_AS,R
HEL_CA6436AA_AS,R
HEL_CA6725AA_AS,R
HEL_CA6726AA_AS,R
HEL_CA6727AA_AS,R
HEL_CA6730AA_AS,R
HEL_CA6732AA_AS,R
HEL_CA6735AA_AS,R
HEL_CA6740AA_AS,R
HEL_CA6750AA_AS,R
HEL_CA6776AA_AS,R
HEL_CA6783AA_AS,R
HEL_CA6789AA_AS,R
HEL_CA6790AA_AS,R
HEL_CA6791AA_AS,R
HEL_CA6792AA_AS,R
HEL_CA6798AA_AS,R
HEL_CA6801AA_AS,R
HEL_CA6814AA_AS,R
HEL_CA6815AA_AS,R
HEL_CA6816AA_AS,R
HEL_CA6819AA_AS,R
HEL_CA6822AA_AS,R
HEL_CA6823AA_AS,R
HEL_CA6824AA_AS,R
HEL_CA6826AA_AS,R
HEL_CA6835AA_AS,R
HEL_CA6857AA_AS,R
HEL_CA6860AA_AS,R
GCA_001940185.1,R
GCA_006440105.1,R
GCA_009689625.1,R
GCA_009689805.1,R
GCA_009689925.1,R
GCA_009690015.1,R
GCA_009690045.1,R
GCA_009690185.1,R
GCA_009690225.1,R
GCA_009690275.1,R
GCA_009690345.1,R
GCA_009690375.1,R
GCA_009690985.1,R
GCA_013183915.1,R
GCA_013427295.1,R
GCA_013428685.1,R
GCA_013429285.1,R
GCA_013430435.1,R
GCA_013430545.1,R
GCA_013430635.1,R
GCA_013431975.1,R
GCA_013432085.1,R
GCA_018119635.1,R
GCA_018119675.1,R
GCA_018119695.1,R
GCA_018119705.1,R
GCA_018119815.1,R
GCA_018119825.1,R
GCA_018119875.1,R
GCA_018119915.1,R
GCA_018119935.1,R
GCA_018119945.1,R
GCA_018119975.1,R
GCA_018119995.1,R
GCA_018120035.1,R
GCA_018120045.1,R
GCA_018120065.1,R
GCA_018120125.1,R
GCA_018120155.1,R
GCA_018120165.1,R
GCA_018120195.1,R
GCA_018120235.1,R
GCA_018120245.1,R
GCA_018120275.1,R
GCA_018120315.1,R
GCA_018120335.1,R
GCA_018120355.1,R
GCA_018120375.1,R
GCA_018120395.1,R
GCA_018120415.1,R
GCA_018120455.1,R
GCA_018120465.1,R
GCA_018120495.1,R
GCA_018120555.1,R
GCA_018120575.1,R
GCA_018120595.1,R
GCA_018120615.1,R
GCA_018120635.1,R
GCA_018120645.1,R
GCA_018120685.1,R
GCA_018120735.1,R
GCA_018120775.1,R
GCA_018120785.1,R
GCA_018120805.1,R
GCA_018120855.1,R
GCA_018120915.1,R
GCA_018120995.1,R
GCA_018121075.1,R
GCA_018121135.1,R
GCA_018121145.1,R
GCA_018121195.1,R
GCA_018121205.1,R
GCA_018121255.1,R
GCA_018121295.1,R
GCA_018121305.1,R
GCA_018121375.1,R
GCA_018121435.1,R
GCA_018121475.1,R
GCA_018121505.1,R
GCA_018121615.1,R
GCA_018121695.1,R
GCA_018121705.1,R
GCA_018121825.1,R
GCA_018121855.1,R
GCA_018121895.1,R
GCA_018121915.1,R
GCA_018121935.1,R
GCA_018121955.1,R
GCA_018121965.1,R
GCA_018121975.1,R
GCA_018122015.1,R
GCA_018122025.1,R
GCA_018122055.1,R
GCA_018122065.1,R
GCA_018122115.1,R
GCA_018122125.1,R
GCA_018122145.1,R
GCA_018122175.1,R
GCA_018122185.1,R
GCA_018122225.1,R
GCA_018122255.1,R
GCA_018327845.1,R
GCA_018328245.1,R
GCA_018328265.1,R
GCA_018328285.1,R
CHL13,R
CHL34,R
CHL43,R
CHL55,R
CHL58,R
CHL59,R
CHL60,R
CHL63,R
CHL64,R
CHL65,R
CHL67,R
CHL68,R
CHL72,R
CHL73,R
HEL_AA0326AA_AS,R
HEL_AA0328AA_AS,R
HEL_AA0384AA_AS,R
HEL_AA2000AA_AS,R
HEL_AA2005AA_AS,R
HEL_AA2008AA_AS,R
HEL_AA2009AA_AS,R
HEL_AA6034AA_AS,R
HEL_AA6076AA_AS,R
HEL_AA6078AA_AS,R
HEL_AA6080AA_AS,R
HEL_AA6081AA_AS,R
HEL_AA6795AA_AS,R
HEL_BA5446AA_AS,R
HEL_BA8898AA_AS,R
HEL_BA8930AA_AS,R
HEL_BA9045AA_AS,R
HEL_BA9248AA_AS,R
HEL_BA9678AA_AS,R
HEL_BA9694AA_AS,R
HEL_BA9930AA_AS,R
HEL_BA9965AA_AS,R
HEL_BA9995AA_AS,R
HEL_CA0069AA_AS,R
HEL_CA0080AA_AS,R
HEL_CA0083AA_AS,R
HEL_CA0092AA_AS,R
HEL_CA0094AA_AS,R
HEL_CA0095AA_AS,R
HEL_CA0097AA_AS,R
HEL_CA0099AA_AS,R
HEL_CA0100AA_AS,R
HEL_CA0102AA_AS,R
HEL_CA0148AA_AS,R
HEL_CA0149AA_AS,R
HEL_CA0153AA_AS,R
HEL_CA0155AA_AS,R
HEL_CA0157AA_AS,R
HEL_CA0158AA_AS,R
HEL_CA0159AA_AS,R
HEL_CA0161AA_AS,R
HEL_CA0162AA_AS,R
HEL_CA0164AA_AS,R
HEL_CA0168AA_AS,R
HEL_CA0171AA_AS,R
HEL_CA0172AA_AS,R
HEL_CA0176AA_AS,R
HEL_CA0178AA_AS,R
HEL_CA0179AA_AS,R
HEL_CA0180AA_AS,R
HEL_CA0183AA_AS,R
HEL_CA0185AA_AS,R
HEL_CA0187AA_AS,R
HEL_CA0189AA_AS,R
HEL_CA0191AA_AS,R
HEL_CA0195AA_AS,R
HEL_CA0198AA_AS,R
HEL_CA0200AA_AS,R
HEL_CA0203AA_AS,R
HEL_CA0205AA_AS,R
HEL_CA0206AA_AS,R
HEL_CA0208AA_AS,R
HEL_CA0209AA_AS,R
HEL_CA0211AA_AS,R
HEL_CA0212AA_AS,R
HEL_CA0214AA_AS,R
HEL_CA0215AA_AS,R
HEL_CA0217AA_AS,R
HEL_CA0220AA_AS,R
HEL_CA0222AA_AS,R
HEL_CA0223AA_AS,R
HEL_CA0226AA_AS,R
HEL_CA0373AA_AS,R
HEL_CA0406AA_AS,R
HEL_CA0407AA_AS,R
HEL_CA0408AA_AS,R
HEL_CA0409AA_AS,R
HEL_CA0411AA_AS,R
HEL_CA0412AA_AS,R
HEL_CA0414AA_AS,R
HEL_CA5666AA_AS,R
HEL_CA5667AA_AS,R
HEL_CA5673AA_AS,R
HEL_CA5674AA_AS,R
HEL_CA5677AA_AS,R
HEL_CA5678AA_AS,R
HEL_CA5684AA_AS,R
HEL_CA5699AA_AS,R
HEL_CA5700AA_AS,R
HEL_CA5709AA_AS,R
HEL_CA5713AA_AS,R
HEL_CA5716AA_AS,R
HEL_CA5717AA_AS,R
HEL_CA5718AA_AS,R
HEL_CA5719AA_AS,R
HEL_CA5720AA_AS,R
HEL_CA5721AA_AS,R
HEL_CA5722AA_AS,R
HEL_CA5735AA_AS,R
HEL_CA5738AA_AS,R
HEL_CA5788AA_AS,R
HEL_CA6373AA_AS,R
HEL_CA6383AA_AS,R
HEL_CA6384AA_AS,R
HEL_CA6389AA_AS,R
HEL_CA6391AA_AS,R
HEL_CA6393AA_AS,R
HEL_CA6402AA_AS,R
HEL_CA6403AA_AS,R
HEL_CA6410AA_AS,R
HEL_CA6415AA_AS,R
HEL_CA6419AA_AS,R
HEL_CA6422AA_AS,R
HEL_CA6423AA_AS,R
HEL_CA6441AA_AS,R
HEL_CA6442AA_AS,R
GCA_013427265.1,R
GCA_013427275.1,R
GCA_013427285.1,R
GCA_013427365.1,R
GCA_013427375.1,R
GCA_013427385.1,R
GCA_013427465.1,R
GCA_013427505.1,R
GCA_013427695.1,R
GCA_013427785.1,R
GCA_013427835.1,R
GCA_013427895.1,R
GCA_013427945.1,R
GCA_013428045.1,R
GCA_013428245.1,R
GCA_013428265.1,R
GCA_013428395.1,R
GCA_013428405.1,R
GCA_013428415.1,R
GCA_013428465.1,R
GCA_013428545.1,R
GCA_013428565.1,R
GCA_013428635.1,R
GCA_013428675.1,R
GCA_013428695.1,R
GCA_013428775.1,R
GCA_013428835.1,R
GCA_013428925.1,R
GCA_013428985.1,R
GCA_013429055.1,R
GCA_013429095.1,R
GCA_013429185.1,R
GCA_013429275.1,R
GCA_013429295.1,R
GCA_013429345.1,R
GCA_013429535.1,R
GCA_013429625.1,R
GCA_013429765.1,R
GCA_013429865.1,R
GCA_013429945.1,R
GCA_013430095.1,R
GCA_013430135.1,R
GCA_013430235.1,R
GCA_013430255.1,R
GCA_013430315.1,R
GCA_013430335.1,R
GCA_013430415.1,R
GCA_013430465.1,R
GCA_013430615.1,R
GCA_013430645.1,R
GCA_013430735.1,R
GCA_013430755.1,R
GCA_013430835.1,R
GCA_013430875.1,R
GCA_013430945.1,R
GCA_013430975.1,R
GCA_013431055.1,R
GCA_013431155.1,R
GCA_013431235.1,R
GCA_013431245.1,R
GCA_013431305.1,R
GCA_013431385.1,R
GCA_013431485.1,R
GCA_013431515.1,R
GCA_013431525.1,R
GCA_013431555.1,R
GCA_013431605.1,R
GCA_013431655.1,R
GCA_013431665.1,R
GCA_013431705.1,R
GCA_013431735.1,R
GCA_013431755.1,R
GCA_013431875.1,R
GCA_013431935.1,R
GCA_013431955.1,R
GCA_013432055.1,R
GCA_013432075.1,R
HEL_AA1999AA_AS,R
HEL_AA2006AA_AS,R
HEL_BA9940AA_AS,R
HEL_BA9944AA_AS,R
HEL_BA9948AA_AS,R
HEL_BA9970AA_AS,R
HEL_BA9978AA_AS,R
HEL_BA9987AA_AS,R
HEL_CA0003AA_AS,R
HEL_CA0006AA_AS,R
HEL_CA0068AA_AS,R
HEL_CA0081AA_AS,R
HEL_CA0082AA_AS,R
HEL_CA0243AA_AS,R
HEL_CA5692AA_AS,R
HEL_CA5693AA_AS,R
GCA_013427935.1,R
GCA_013428075.1,R
GCA_013428185.1,R
GCA_013430195.1,R
GCA_013430515.1,R
GCA_013430665.1,R
GCA_013430935.1,R
GCA_013431195.1,R
GCA_013431855.1,R
HEL_AA0165AA_AS,R
HEL_AA0202AA_AS,R
HEL_AA0251AA_AS,R
HEL_AA0324AA_AS,R
HEL_AA1879AA_AS,R
HEL_AA2002AA_AS,R
HEL_AA5337AA_AS,R
HEL_AA5340AA_AS,R
HEL_AA5345AA_AS,R
HEL_AA5963AA_AS,R
HEL_AA6015AA_AS,R
HEL_BA0200AA_AS,R
HEL_BA4158AA_AS,R
HEL_BA4179AA_AS,R
HEL_BA4183AA_AS,R
HEL_BA4995AA_AS,R
HEL_BA5349AA_AS,R
HEL_BA5356AA_AS,R
HEL_BA5362AA_AS,R
HEL_BA5440AA_AS,R
HEL_BA5452AA_AS,R
HEL_BA5454AA_AS,R
HEL_BA5460AA_AS,R
HEL_BA5590AA_AS,R
HEL_BA5592AA_AS,R
HEL_BA5593AA_AS,R
HEL_BA5595AA_AS,R
HEL_BA5597AA_AS,R
HEL_BA5600AA_AS,R
HEL_BA5605AA_AS,R
HEL_BA5618AA_AS,R
HEL_BA5644AA_AS,R
HEL_BA5651AA_AS,R
HEL_BA5653AA_AS,R
HEL_BA5774AA_AS,R
HEL_BA5777AA_AS,R
HEL_BA7968AA_AS,R
HEL_BA7969AA_AS,R
HEL_BA7971AA_AS,R
HEL_BA7980AA_AS,R
HEL_BA8225AA_AS,R
HEL_BA8375AA_AS,R
HEL_BA8390AA_AS,R
HEL_BA8947AA_AS,R
HEL_BA8999AA_AS,R
HEL_BA9052AA_AS,R
HEL_BA9319AA_AS,R
HEL_BA9350AA_AS,R
HEL_BA9389AA_AS,R
HEL_BA9524AA_AS,R
HEL_BA9551AA_AS,R
HEL_BA9783AA_AS,R
HEL_BA9812AA_AS,R
HEL_BA9905AA_AS,R
HEL_BA9907AA_AS,R
HEL_BA9913AA_AS,R
HEL_BA9943AA_AS,R
HEL_BA9990AA_AS,R
HEL_CA0077AA_AS,R
HEL_CA0447AA_AS,R
HEL_CA0470AA_AS,R
HEL_CA0530AA_AS,R
HEL_CA0594AA_AS,R
HEL_CA0600AA_AS,R
HEL_CA3153AA_AS,R
HEL_CA3262AA_AS,R
HEL_CA3273AA_AS,R
HEL_CA3669AA_AS,R
HEL_CA3673AA_AS,R
HEL_CA3677AA_AS,R
HEL_CA3678AA_AS,R
HEL_CA3681AA_AS,R
HEL_CA3684AA_AS,R
HEL_CA3685AA_AS,R
HEL_CA3687AA_AS,R
HEL_CA3689AA_AS,R
HEL_CA3697AA_AS,R
HEL_CA3698AA_AS,R
HEL_CA3700AA_AS,R
HEL_CA3701AA_AS,R
HEL_CA3779AA_AS,R
HEL_CA3787AA_AS,R
HEL_CA3789AA_AS,R
HEL_CA3790AA_AS,R
HEL_CA3884AA_AS,R
HEL_CA3918AA_AS,R
HEL_CA4190AA_AS,R
HEL_CA4290AA_AS,R
HEL_CA4495AA_AS,R
HEL_CA4506AA_AS,R
HEL_CA4523AA_AS,R
HEL_CA4613AA_AS,R
HEL_CA4631AA_AS,R
HEL_CA4632AA_AS,R
HEL_CA4776AA_AS,R
HEL_CA4777AA_AS,R
HEL_CA4778AA_AS,R
HEL_CA4779AA_AS,R
HEL_CA4782AA_AS,R
HEL_CA4784AA_AS,R
HEL_CA4785AA_AS,R
HEL_CA4786AA_AS,R
HEL_CA4787AA_AS,R
HEL_CA4788AA_AS,R
HEL_CA4790AA_AS,R
HEL_CA4798AA_AS,R
HEL_CA4939AA_AS,R
HEL_CA4941AA_AS,R
HEL_CA4942AA_AS,R
HEL_CA4943AA_AS,R
HEL_CA4944AA_AS,R
HEL_CA4946AA_AS,R
HEL_CA4947AA_AS,R
HEL_CA4949AA_AS,R
HEL_CA4952AA_AS,R
HEL_CA4954AA_AS,R
HEL_CA4955AA_AS,R
HEL_CA4956AA_AS,R
HEL_CA4958AA_AS,R
HEL_CA4959AA_AS,R
HEL_CA4961AA_AS,R
HEL_CA4963AA_AS,R
HEL_CA4964AA_AS,R
HEL_CA4972AA_AS,R
HEL_CA5092AA_AS,R
HEL_CA5093AA_AS,R
HEL_CA5102AA_AS,R
HEL_CA5112AA_AS,R
HEL_CA5126AA_AS,R
HEL_CA5139AA_AS,R
HEL_CA5152AA_AS,R
HEL_CA5224AA_AS,R
HEL_CA5297AA_AS,R
HEL_CA5303AA_AS,R
HEL_CA5407AA_AS,R
HEL_CA5409AA_AS,R
HEL_CA5470AA_AS,R
HEL_CA5471AA_AS,R
HEL_CA5472AA_AS,R
HEL_CA5473AA_AS,R
HEL_CA5474AA_AS,R
HEL_CA5481AA_AS,R
HEL_CA5486AA_AS,R
HEL_CA5488AA_AS,R
HEL_CA5492AA_AS,R
HEL_CA5504AA_AS,R
HEL_CA5507AA_AS,R
HEL_CA5518AA_AS,R
HEL_CA5545AA_AS,R
HEL_CA5617AA_AS,R
HEL_CA5642AA_AS,R
HEL_CA5643AA_AS,R
HEL_CA5663AA_AS,R
HEL_CA5665AA_AS,R
HEL_CA5670AA_AS,R
HEL_CA5676AA_AS,R
HEL_CA5683AA_AS,R
HEL_CA5694AA_AS,R
HEL_CA5701AA_AS,R
HEL_CA5732AA_AS,R
HEL_CA5755AA_AS,R
HEL_CA5778AA_AS,R
HEL_CA5813AA_AS,R
HEL_CA5828AA_AS,R
HEL_CA5830AA_AS,R
HEL_CA5832AA_AS,R
HEL_CA5837AA_AS,R
HEL_CA5839AA_AS,R
HEL_CA5843AA_AS,R
HEL_CA5844AA_AS,R
HEL_CA5849AA_AS,R
HEL_CA5856AA_AS,R
HEL_CA5860AA_AS,R
